,Time,Type,Zone1,Zone2,Zone3,Zone4
1110,371,Tuna,0.0,0.0,0.0,0.0
1111,371,Salmon,0.0,0.0,-1.0,1.0
1112,371,Clown,0.0,0.0,0.0,0.0
1113,372,Tuna,0.0,0.0,0.0,0.0
1114,372,Salmon,1.0,0.0,0.0,-1.0
1115,372,Clown,0.0,0.0,0.0,0.0
1116,373,Tuna,0.0,0.0,0.0,0.0
1117,373,Salmon,0.0,0.0,0.0,0.0
1118,373,Clown,0.0,0.0,0.0,0.0
1119,374,Tuna,0.0,0.0,0.0,0.0
1120,374,Salmon,-1.0,0.0,0.0,1.0
1121,374,Clown,0.0,0.0,-1.0,1.0
1122,375,Tuna,0.0,0.0,0.0,0.0
1123,375,Salmon,0.0,0.0,0.0,0.0
1124,375,Clown,0.0,0.0,0.0,0.0
1125,376,Tuna,0.0,0.0,0.0,0.0
1126,376,Salmon,0.0,1.0,-1.0,0.0
1127,376,Clown,0.0,0.0,0.0,0.0
1128,377,Tuna,0.0,0.0,0.0,0.0
1129,377,Salmon,0.0,0.0,1.0,-1.0
1130,377,Clown,0.0,0.0,0.0,0.0
1131,378,Tuna,0.0,0.0,0.0,0.0
1132,378,Salmon,-1.0,0.0,1.0,0.0
1133,378,Clown,0.0,0.0,0.0,0.0
1134,379,Tuna,0.0,0.0,0.0,0.0
1135,379,Salmon,0.0,0.0,0.0,0.0
1136,379,Clown,1.0,-1.0,-1.0,1.0
1137,380,Tuna,2.0,-1.0,0.0,-1.0
1138,380,Salmon,0.0,0.0,0.0,0.0
1139,380,Clown,0.0,0.0,0.0,0.0
1140,381,Tuna,0.0,0.0,0.0,0.0
1141,381,Salmon,2.0,0.0,0.0,-2.0
1142,381,Clown,0.0,0.0,0.0,0.0
1143,382,Tuna,0.0,0.0,0.0,0.0
1144,382,Salmon,0.0,0.0,0.0,0.0
1145,382,Clown,0.0,0.0,0.0,0.0
1146,383,Tuna,0.0,0.0,0.0,0.0
1147,383,Salmon,0.0,0.0,-1.0,1.0
1148,383,Clown,0.0,0.0,0.0,0.0
1149,384,Tuna,0.0,0.0,0.0,0.0
1150,384,Salmon,2.0,-1.0,0.0,-1.0
1151,384,Clown,0.0,0.0,0.0,0.0
1152,385,Tuna,0.0,0.0,0.0,0.0
1153,385,Salmon,0.0,0.0,0.0,0.0
1154,385,Clown,0.0,0.0,1.0,-1.0
1155,386,Tuna,0.0,0.0,1.0,-1.0
1156,386,Salmon,0.0,1.0,-1.0,0.0
1157,386,Clown,-1.0,0.0,0.0,1.0
1158,387,Tuna,0.0,0.0,0.0,0.0
1159,387,Salmon,0.0,0.0,0.0,0.0
1160,387,Clown,0.0,0.0,0.0,0.0
1161,388,Tuna,-1.0,1.0,0.0,0.0
1162,388,Salmon,-1.0,0.0,-1.0,2.0
1163,388,Clown,0.0,0.0,0.0,0.0
1164,389,Tuna,1.0,0.0,0.0,-1.0
1165,389,Salmon,-1.0,0.0,-1.0,2.0
1166,389,Clown,0.0,0.0,0.0,0.0
1167,390,Tuna,0.0,0.0,0.0,0.0
1168,390,Salmon,0.0,0.0,-1.0,1.0
1169,390,Clown,0.0,0.0,0.0,0.0
1170,391,Tuna,0.0,0.0,0.0,0.0
1171,391,Salmon,0.0,0.0,0.0,0.0
1172,391,Clown,0.0,0.0,0.0,0.0
1173,392,Tuna,0.0,0.0,-1.0,1.0
1174,392,Salmon,-1.0,0.0,0.0,1.0
1175,392,Clown,0.0,0.0,0.0,0.0
1176,393,Tuna,0.0,0.0,0.0,0.0
1177,393,Salmon,0.0,0.0,-1.0,1.0
1178,393,Clown,0.0,0.0,0.0,0.0
1179,394,Tuna,0.0,0.0,0.0,0.0
1180,394,Salmon,0.0,0.0,-1.0,1.0
1181,394,Clown,0.0,0.0,0.0,0.0
1182,395,Tuna,0.0,0.0,0.0,0.0
1183,395,Salmon,0.0,0.0,-1.0,1.0
1184,395,Clown,0.0,0.0,0.0,0.0
1185,396,Tuna,0.0,0.0,0.0,0.0
1186,396,Salmon,-2.0,0.0,-1.0,3.0
1187,396,Clown,1.0,-1.0,0.0,0.0
1188,397,Tuna,0.0,0.0,0.0,0.0
1189,397,Salmon,0.0,0.0,0.0,0.0
1190,397,Clown,0.0,0.0,0.0,0.0
1191,398,Tuna,0.0,0.0,0.0,0.0
1192,398,Salmon,0.0,0.0,1.0,-1.0
1193,398,Clown,0.0,0.0,0.0,0.0
1194,399,Tuna,0.0,0.0,0.0,0.0
1195,399,Salmon,1.0,0.0,0.0,-1.0
1196,399,Clown,0.0,0.0,0.0,0.0
1197,400,Tuna,0.0,0.0,1.0,-1.0
1198,400,Salmon,0.0,0.0,1.0,-1.0
1199,400,Clown,0.0,0.0,0.0,0.0
1200,401,Tuna,0.0,0.0,0.0,0.0
1201,401,Salmon,-1.0,0.0,0.0,1.0
1202,401,Clown,0.0,0.0,1.0,-1.0
1203,402,Tuna,-1.0,1.0,0.0,0.0
1204,402,Salmon,0.0,0.0,0.0,0.0
1205,402,Clown,0.0,0.0,0.0,0.0
1206,403,Tuna,0.0,0.0,0.0,0.0
1207,403,Salmon,0.0,0.0,0.0,0.0
1208,403,Clown,0.0,0.0,0.0,0.0
1209,404,Tuna,0.0,0.0,0.0,0.0
1210,404,Salmon,1.0,0.0,0.0,-1.0
1211,404,Clown,0.0,0.0,0.0,0.0
1212,405,Tuna,0.0,0.0,0.0,0.0
1213,405,Salmon,1.0,0.0,-1.0,0.0
1214,405,Clown,0.0,0.0,0.0,0.0
1215,406,Tuna,0.0,0.0,0.0,0.0
1216,406,Salmon,2.0,0.0,-1.0,-1.0
1217,406,Clown,0.0,0.0,1.0,-1.0
1218,407,Tuna,0.0,0.0,0.0,0.0
1219,407,Salmon,0.0,0.0,0.0,0.0
1220,407,Clown,0.0,0.0,0.0,0.0
1221,408,Tuna,-1.0,0.0,0.0,1.0
1222,408,Salmon,0.0,0.0,0.0,0.0
1223,408,Clown,0.0,0.0,0.0,0.0
1224,409,Tuna,0.0,0.0,0.0,0.0
1225,409,Salmon,-1.0,0.0,0.0,1.0
1226,409,Clown,0.0,0.0,0.0,0.0
1227,410,Tuna,0.0,0.0,0.0,0.0
1228,410,Salmon,0.0,0.0,-1.0,1.0
1229,410,Clown,0.0,0.0,0.0,0.0
1230,411,Tuna,0.0,0.0,0.0,0.0
1231,411,Salmon,0.0,0.0,0.0,0.0
1232,411,Clown,0.0,0.0,0.0,0.0
1233,412,Tuna,1.0,0.0,0.0,-1.0
1234,412,Salmon,0.0,0.0,0.0,0.0
1235,412,Clown,0.0,0.0,0.0,0.0
1236,413,Tuna,-1.0,0.0,0.0,1.0
1237,413,Salmon,1.0,0.0,0.0,-1.0
1238,413,Clown,0.0,1.0,-1.0,0.0
1239,414,Tuna,0.0,0.0,0.0,0.0
1240,414,Salmon,0.0,0.0,0.0,0.0
1241,414,Clown,0.0,-1.0,1.0,0.0
1242,415,Tuna,0.0,0.0,0.0,0.0
1243,415,Salmon,-1.0,0.0,1.0,0.0
1244,415,Clown,0.0,0.0,0.0,0.0
1245,416,Tuna,0.0,0.0,0.0,0.0
1246,416,Salmon,0.0,0.0,0.0,0.0
1247,416,Clown,0.0,0.0,0.0,0.0
1248,417,Tuna,0.0,0.0,0.0,0.0
1249,417,Salmon,0.0,0.0,0.0,0.0
1250,417,Clown,0.0,0.0,0.0,0.0
1251,418,Tuna,0.0,0.0,0.0,0.0
1252,418,Salmon,0.0,0.0,1.0,-1.0
1253,418,Clown,0.0,0.0,0.0,0.0
1254,419,Tuna,0.0,0.0,0.0,0.0
1255,419,Salmon,1.0,0.0,0.0,-1.0
1256,419,Clown,0.0,0.0,0.0,0.0
1257,420,Tuna,0.0,0.0,0.0,0.0
1258,420,Salmon,-1.0,0.0,0.0,1.0
1259,420,Clown,1.0,0.0,0.0,-1.0
1260,421,Tuna,0.0,0.0,-1.0,1.0
1261,421,Salmon,0.0,0.0,2.0,-2.0
1262,421,Clown,1.0,0.0,-1.0,0.0
1263,422,Tuna,0.0,0.0,0.0,0.0
1264,422,Salmon,0.0,0.0,-1.0,1.0
1265,422,Clown,0.0,0.0,0.0,0.0
1266,423,Tuna,0.0,0.0,-1.0,1.0
1267,423,Salmon,-1.0,0.0,0.0,1.0
1268,423,Clown,0.0,0.0,0.0,0.0
1269,424,Tuna,0.0,0.0,0.0,0.0
1270,424,Salmon,0.0,0.0,0.0,0.0
1271,424,Clown,0.0,-1.0,1.0,0.0
1272,425,Tuna,0.0,0.0,-1.0,1.0
1273,425,Salmon,1.0,0.0,-1.0,0.0
1274,425,Clown,0.0,0.0,0.0,0.0
1275,426,Tuna,0.0,0.0,0.0,0.0
1276,426,Salmon,0.0,0.0,0.0,0.0
1277,426,Clown,0.0,0.0,0.0,0.0
1278,427,Tuna,0.0,0.0,2.0,-2.0
1279,427,Salmon,0.0,0.0,0.0,0.0
1280,427,Clown,0.0,0.0,0.0,0.0
1281,428,Tuna,-1.0,0.0,0.0,1.0
1282,428,Salmon,-1.0,0.0,-1.0,2.0
1283,428,Clown,0.0,0.0,0.0,0.0
1284,429,Tuna,0.0,0.0,0.0,0.0
1285,429,Salmon,-1.0,0.0,0.0,1.0
1286,429,Clown,0.0,0.0,0.0,0.0
1287,430,Tuna,0.0,0.0,-1.0,1.0
1288,430,Salmon,1.0,0.0,-1.0,0.0
1289,430,Clown,1.0,0.0,0.0,-1.0
1290,431,Tuna,-1.0,0.0,0.0,1.0
1291,431,Salmon,-1.0,0.0,0.0,1.0
1292,431,Clown,0.0,0.0,0.0,0.0
1293,432,Tuna,0.0,0.0,-1.0,1.0
1294,432,Salmon,-1.0,0.0,1.0,0.0
1295,432,Clown,0.0,0.0,0.0,0.0
1296,433,Tuna,1.0,0.0,0.0,-1.0
1297,433,Salmon,1.0,0.0,0.0,-1.0
1298,433,Clown,0.0,0.0,0.0,0.0
1299,434,Tuna,0.0,0.0,0.0,0.0
1300,434,Salmon,0.0,0.0,0.0,0.0
1301,434,Clown,0.0,0.0,0.0,0.0
1302,435,Tuna,-1.0,0.0,0.0,1.0
1303,435,Salmon,0.0,0.0,0.0,0.0
1304,435,Clown,0.0,0.0,0.0,0.0
1305,436,Tuna,0.0,0.0,0.0,0.0
1306,436,Salmon,1.0,0.0,-1.0,0.0
1307,436,Clown,1.0,-1.0,0.0,0.0
1308,437,Tuna,0.0,0.0,-1.0,1.0
1309,437,Salmon,-1.0,0.0,0.0,1.0
1310,437,Clown,0.0,0.0,0.0,0.0
1311,438,Tuna,0.0,0.0,0.0,0.0
1312,438,Salmon,-3.0,0.0,1.0,2.0
1313,438,Clown,-1.0,0.0,0.0,1.0
1314,439,Tuna,0.0,0.0,0.0,0.0
1315,439,Salmon,0.0,0.0,0.0,0.0
1316,439,Clown,0.0,0.0,0.0,0.0
1317,440,Tuna,0.0,0.0,0.0,0.0
1318,440,Salmon,0.0,0.0,1.0,-1.0
1319,440,Clown,0.0,0.0,0.0,0.0
1320,441,Tuna,0.0,0.0,0.0,0.0
1321,441,Salmon,0.0,0.0,-1.0,1.0
1322,441,Clown,0.0,0.0,0.0,0.0
1323,442,Tuna,0.0,0.0,0.0,0.0
1324,442,Salmon,-2.0,0.0,-1.0,3.0
1325,442,Clown,0.0,0.0,0.0,0.0
1326,443,Tuna,0.0,0.0,0.0,0.0
1327,443,Salmon,1.0,-1.0,0.0,0.0
1328,443,Clown,0.0,0.0,0.0,0.0
1329,444,Tuna,1.0,0.0,0.0,-1.0
1330,444,Salmon,0.0,0.0,0.0,0.0
1331,444,Clown,1.0,-1.0,0.0,0.0
1332,445,Tuna,0.0,0.0,0.0,0.0
1333,445,Salmon,0.0,0.0,0.0,0.0
1334,445,Clown,0.0,0.0,0.0,0.0
1335,446,Tuna,0.0,0.0,0.0,0.0
1336,446,Salmon,-3.0,1.0,0.0,2.0
1337,446,Clown,0.0,0.0,0.0,0.0
1338,447,Tuna,0.0,0.0,0.0,0.0
1339,447,Salmon,1.0,-1.0,1.0,-1.0
1340,447,Clown,0.0,0.0,-1.0,1.0
1341,448,Tuna,-1.0,0.0,0.0,1.0
1342,448,Salmon,0.0,0.0,1.0,-1.0
1343,448,Clown,0.0,0.0,0.0,0.0
1344,449,Tuna,0.0,0.0,-1.0,1.0
1345,449,Salmon,-1.0,0.0,0.0,1.0
1346,449,Clown,0.0,0.0,0.0,0.0
1347,450,Tuna,0.0,0.0,0.0,0.0
1348,450,Salmon,0.0,0.0,1.0,-1.0
1349,450,Clown,0.0,0.0,0.0,0.0
1350,451,Tuna,0.0,0.0,0.0,0.0
1351,451,Salmon,0.0,0.0,0.0,0.0
1352,451,Clown,0.0,0.0,0.0,0.0
1353,452,Tuna,0.0,0.0,0.0,0.0
1354,452,Salmon,0.0,0.0,-1.0,1.0
1355,452,Clown,0.0,0.0,0.0,0.0
1356,453,Tuna,0.0,0.0,0.0,0.0
1357,453,Salmon,-1.0,0.0,2.0,-1.0
1358,453,Clown,-1.0,0.0,0.0,1.0
1359,454,Tuna,1.0,0.0,0.0,-1.0
1360,454,Salmon,0.0,0.0,-1.0,1.0
1361,454,Clown,0.0,0.0,0.0,0.0
1362,455,Tuna,0.0,0.0,0.0,0.0
1363,455,Salmon,0.0,0.0,-1.0,1.0
1364,455,Clown,0.0,0.0,0.0,0.0
1365,456,Tuna,-1.0,0.0,-1.0,2.0
1366,456,Salmon,-1.0,0.0,0.0,1.0
1367,456,Clown,0.0,0.0,0.0,0.0
1368,457,Tuna,0.0,0.0,0.0,0.0
1369,457,Salmon,1.0,0.0,0.0,-1.0
1370,457,Clown,0.0,0.0,0.0,0.0
1371,458,Tuna,0.0,0.0,0.0,0.0
1372,458,Salmon,1.0,0.0,0.0,-1.0
1373,458,Clown,0.0,0.0,0.0,0.0
1374,459,Tuna,0.0,0.0,0.0,0.0
1375,459,Salmon,-1.0,0.0,1.0,0.0
1376,459,Clown,0.0,0.0,0.0,0.0
1377,460,Tuna,0.0,0.0,0.0,0.0
1378,460,Salmon,0.0,0.0,1.0,-1.0
1379,460,Clown,0.0,0.0,1.0,-1.0
1380,461,Tuna,0.0,0.0,0.0,0.0
1381,461,Salmon,-1.0,0.0,0.0,1.0
1382,461,Clown,0.0,0.0,0.0,0.0
1383,462,Tuna,0.0,0.0,0.0,0.0
1384,462,Salmon,0.0,0.0,0.0,0.0
1385,462,Clown,0.0,0.0,0.0,0.0
1386,463,Tuna,1.0,0.0,1.0,-2.0
1387,463,Salmon,-1.0,0.0,0.0,1.0
1388,463,Clown,0.0,0.0,0.0,0.0
1389,464,Tuna,0.0,0.0,0.0,0.0
1390,464,Salmon,0.0,0.0,0.0,0.0
1391,464,Clown,0.0,0.0,0.0,0.0
1392,465,Tuna,0.0,0.0,0.0,0.0
1393,465,Salmon,0.0,0.0,0.0,0.0
1394,465,Clown,0.0,0.0,0.0,0.0
1395,466,Tuna,0.0,0.0,0.0,0.0
1396,466,Salmon,0.0,0.0,0.0,0.0
1397,466,Clown,0.0,0.0,0.0,0.0
1398,467,Tuna,0.0,0.0,-1.0,1.0
1399,467,Salmon,0.0,0.0,1.0,-1.0
1400,467,Clown,0.0,0.0,0.0,0.0
1401,468,Tuna,0.0,0.0,0.0,0.0
1402,468,Salmon,0.0,0.0,0.0,0.0
1403,468,Clown,0.0,0.0,0.0,0.0
1404,469,Tuna,0.0,0.0,0.0,0.0
1405,469,Salmon,0.0,0.0,1.0,-1.0
1406,469,Clown,0.0,0.0,0.0,0.0
1407,470,Tuna,0.0,0.0,0.0,0.0
1408,470,Salmon,-2.0,0.0,1.0,1.0
1409,470,Clown,0.0,0.0,0.0,0.0
1410,471,Tuna,0.0,0.0,0.0,0.0
1411,471,Salmon,0.0,0.0,0.0,0.0
1412,471,Clown,1.0,0.0,-1.0,0.0
1413,472,Tuna,-1.0,0.0,0.0,1.0
1414,472,Salmon,-1.0,1.0,0.0,0.0
1415,472,Clown,0.0,0.0,0.0,0.0
1416,473,Tuna,1.0,0.0,0.0,-1.0
1417,473,Salmon,0.0,0.0,0.0,0.0
1418,473,Clown,1.0,-1.0,-1.0,1.0
1419,474,Tuna,0.0,0.0,0.0,0.0
1420,474,Salmon,0.0,0.0,-1.0,1.0
1421,474,Clown,0.0,0.0,0.0,0.0
1422,475,Tuna,0.0,0.0,0.0,0.0
1423,475,Salmon,-1.0,0.0,1.0,0.0
1424,475,Clown,0.0,0.0,0.0,0.0
1425,476,Tuna,0.0,1.0,-1.0,0.0
1426,476,Salmon,-1.0,0.0,-1.0,2.0
1427,476,Clown,0.0,0.0,0.0,0.0
1428,477,Tuna,0.0,0.0,0.0,0.0
1429,477,Salmon,0.0,0.0,0.0,0.0
1430,477,Clown,0.0,0.0,0.0,0.0
1431,478,Tuna,0.0,0.0,0.0,0.0
1432,478,Salmon,1.0,0.0,0.0,-1.0
1433,478,Clown,0.0,0.0,0.0,0.0
1434,479,Tuna,0.0,0.0,0.0,0.0
1435,479,Salmon,1.0,0.0,0.0,-1.0
1436,479,Clown,0.0,0.0,0.0,0.0
1437,480,Tuna,1.0,0.0,0.0,-1.0
1438,480,Salmon,-1.0,0.0,0.0,1.0
1439,480,Clown,0.0,0.0,0.0,0.0
1440,481,Tuna,0.0,0.0,-1.0,1.0
1441,481,Salmon,-1.0,0.0,-1.0,2.0
1442,481,Clown,0.0,0.0,0.0,0.0
1443,482,Tuna,0.0,0.0,0.0,0.0
1444,482,Salmon,-1.0,1.0,0.0,0.0
1445,482,Clown,0.0,0.0,0.0,0.0
1446,483,Tuna,0.0,0.0,0.0,0.0
1447,483,Salmon,0.0,0.0,0.0,0.0
1448,483,Clown,0.0,0.0,0.0,0.0
1449,484,Tuna,-1.0,0.0,0.0,1.0
1450,484,Salmon,-1.0,0.0,-1.0,2.0
1451,484,Clown,0.0,0.0,-1.0,1.0
1452,485,Tuna,0.0,0.0,0.0,0.0
1453,485,Salmon,0.0,0.0,-1.0,1.0
1454,485,Clown,0.0,0.0,0.0,0.0
1455,486,Tuna,0.0,0.0,0.0,0.0
1456,486,Salmon,0.0,0.0,0.0,0.0
1457,486,Clown,0.0,0.0,0.0,0.0
1458,487,Tuna,0.0,0.0,0.0,0.0
1459,487,Salmon,0.0,0.0,0.0,0.0
1460,487,Clown,0.0,0.0,0.0,0.0
1461,488,Tuna,0.0,0.0,0.0,0.0
1462,488,Salmon,0.0,0.0,0.0,0.0
1463,488,Clown,0.0,0.0,0.0,0.0
1464,489,Tuna,-1.0,1.0,-1.0,1.0
1465,489,Salmon,-1.0,0.0,0.0,1.0
1466,489,Clown,0.0,0.0,0.0,0.0
1467,490,Tuna,0.0,0.0,0.0,0.0
1468,490,Salmon,0.0,0.0,-1.0,1.0
1469,490,Clown,0.0,0.0,0.0,0.0
1470,491,Tuna,1.0,-1.0,-1.0,1.0
1471,491,Salmon,0.0,0.0,0.0,0.0
1472,491,Clown,0.0,0.0,0.0,0.0
1473,492,Tuna,0.0,0.0,0.0,0.0
1474,492,Salmon,0.0,0.0,-1.0,1.0
1475,492,Clown,0.0,0.0,0.0,0.0
1476,493,Tuna,0.0,0.0,1.0,-1.0
1477,493,Salmon,0.0,0.0,0.0,0.0
1478,493,Clown,0.0,0.0,0.0,0.0
