,Time,True_type,Predicted_type,True_zone,Predicted_zone,Depth
7058,79,tuna,tuna,3,0,10
7059,79,tuna,tuna,4,4,10
7060,79,salmon,salmon,1,1,20
7061,79,salmon,salmon,2,3,20
7062,79,salmon,None,2,0,20
7063,79,salmon,salmon,2,3,20
7064,79,salmon,None,4,0,20
7065,79,salmon,salmon,1,0,20
7066,79,salmon,salmon,2,2,20
7067,79,salmon,salmon,1,4,20
7068,79,salmon,tuna,3,0,20
7069,79,salmon,None,2,0,20
7070,79,salmon,salmon,2,2,20
7071,79,salmon,salmon,1,2,20
7072,79,salmon,None,4,0,20
7073,79,salmon,salmon,3,3,20
7074,79,salmon,None,2,0,20
7075,79,salmon,salmon,1,2,20
7076,79,salmon,salmon,1,4,20
7077,79,salmon,salmon,1,2,20
7078,79,salmon,salmon,1,2,20
7079,79,salmon,salmon,1,0,20
7080,79,salmon,salmon,1,1,20
7081,79,salmon,salmon,3,4,20
7082,79,salmon,salmon,4,4,20
7083,79,salmon,salmon,3,2,20
7084,79,salmon,salmon,4,4,20
7085,79,salmon,None,4,0,20
7086,79,salmon,tuna,2,0,20
7087,79,salmon,None,4,0,20
7088,79,salmon,clown,4,1,20
7089,79,salmon,salmon,4,3,20
7090,79,salmon,salmon,4,4,20
7091,79,salmon,None,1,0,20
7092,79,salmon,salmon,3,3,20
7093,79,salmon,None,3,0,20
7094,79,salmon,None,3,0,20
7095,79,salmon,salmon,1,1,20
7096,79,salmon,salmon,2,2,20
7097,79,salmon,None,3,0,20
7098,79,salmon,None,3,0,20
7099,79,salmon,salmon,4,0,20
7100,79,clown,clown,3,0,30
7101,79,clown,clown,2,3,30
7102,79,clown,clown,2,2,30
7103,79,clown,clown,3,0,30
7104,79,clown,clown,2,0,30
7105,79,clown,clown,3,3,30
7106,79,clown,salmon,3,3,30
7107,79,clown,clown,3,3,30
7108,79,clown,None,3,0,30
7109,79,clown,None,2,0,30
7110,80,tuna,tuna,1,0,10
7111,80,tuna,None,1,0,10
7112,80,tuna,None,4,0,10
7113,80,tuna,None,1,0,10
7114,80,tuna,None,3,0,10
7115,80,tuna,None,3,0,10
7116,80,tuna,salmon,2,2,10
7117,80,tuna,None,1,0,10
7118,80,tuna,None,1,0,10
7119,80,tuna,tuna,1,1,10
7120,80,tuna,None,1,0,10
7121,80,tuna,None,4,0,10
7122,80,tuna,None,3,0,10
7123,80,tuna,None,4,0,10
7124,80,tuna,None,1,0,10
7125,80,tuna,tuna,2,2,10
7126,80,tuna,tuna,4,4,10
7127,80,tuna,None,3,0,10
7128,80,tuna,tuna,1,1,10
7129,80,tuna,None,1,0,10
7130,80,tuna,None,4,0,10
7131,80,tuna,None,3,0,10
7132,80,tuna,None,3,0,10
7133,80,tuna,tuna,4,4,10
7134,80,tuna,None,1,0,10
7135,80,tuna,None,4,0,10
7136,80,tuna,tuna,3,4,10
7137,80,tuna,None,3,0,10
7138,80,tuna,None,3,0,10
7139,80,tuna,None,4,0,10
7140,80,tuna,None,1,0,10
7141,80,tuna,tuna,3,2,10
7142,80,tuna,tuna,2,2,10
7143,80,tuna,tuna,3,3,10
7144,80,tuna,None,1,0,10
7145,80,tuna,None,2,0,10
7146,80,tuna,None,1,0,10
7147,80,tuna,tuna,1,1,10
7148,80,tuna,tuna,3,0,10
7149,80,tuna,tuna,4,4,10
7150,80,salmon,salmon,1,1,20
7151,80,salmon,salmon,2,3,20
7152,80,salmon,None,2,0,20
7153,80,salmon,salmon,2,3,20
7154,80,salmon,None,4,0,20
7155,80,salmon,salmon,1,0,20
7156,80,salmon,salmon,2,2,20
7157,80,salmon,salmon,1,4,20
7158,80,salmon,tuna,3,0,20
7159,80,salmon,None,2,0,20
7160,80,salmon,salmon,2,2,20
7161,80,salmon,salmon,1,2,20
7162,80,salmon,None,4,0,20
7163,80,salmon,salmon,3,3,20
7164,80,salmon,None,2,0,20
7165,80,salmon,salmon,1,2,20
7166,80,salmon,salmon,1,4,20
7167,80,salmon,salmon,1,2,20
7168,80,salmon,salmon,1,2,20
7169,80,salmon,salmon,1,0,20
7170,80,salmon,salmon,1,1,20
7171,80,salmon,salmon,3,4,20
7172,80,salmon,salmon,4,4,20
7173,80,salmon,salmon,3,2,20
7174,80,salmon,salmon,4,4,20
7175,80,salmon,None,4,0,20
7176,80,salmon,tuna,2,0,20
7177,80,salmon,None,4,0,20
7178,80,salmon,clown,4,1,20
7179,80,salmon,salmon,4,3,20
7180,80,salmon,salmon,4,4,20
7181,80,salmon,None,1,0,20
7182,80,salmon,salmon,3,3,20
7183,80,salmon,None,3,0,20
7184,80,salmon,None,3,0,20
7185,80,salmon,salmon,1,1,20
7186,80,salmon,salmon,2,2,20
7187,80,salmon,None,3,0,20
7188,80,salmon,None,3,0,20
7189,80,salmon,salmon,4,0,20
7190,80,clown,clown,3,0,30
7191,80,clown,clown,2,3,30
7192,80,clown,clown,2,2,30
7193,80,clown,clown,3,0,30
7194,80,clown,clown,2,0,30
7195,80,clown,clown,3,3,30
7196,80,clown,salmon,3,3,30
7197,80,clown,clown,3,3,30
7198,80,clown,None,3,0,30
7199,80,clown,None,2,0,30
7200,81,tuna,tuna,1,0,10
7201,81,tuna,None,1,0,10
7202,81,tuna,None,4,0,10
7203,81,tuna,None,1,0,10
7204,81,tuna,None,3,0,10
7205,81,tuna,None,3,0,10
7206,81,tuna,salmon,2,2,10
7207,81,tuna,None,1,0,10
7208,81,tuna,None,1,0,10
7209,81,tuna,tuna,1,1,10
7210,81,tuna,None,1,0,10
7211,81,tuna,None,4,0,10
7212,81,tuna,None,3,0,10
7213,81,tuna,None,4,0,10
7214,81,tuna,None,1,0,10
7215,81,tuna,tuna,2,2,10
7216,81,tuna,tuna,4,4,10
7217,81,tuna,None,3,0,10
7218,81,tuna,tuna,1,1,10
7219,81,tuna,None,1,0,10
7220,81,tuna,None,4,0,10
7221,81,tuna,None,3,0,10
7222,81,tuna,None,3,0,10
7223,81,tuna,tuna,4,4,10
7224,81,tuna,None,1,0,10
7225,81,tuna,None,4,0,10
7226,81,tuna,tuna,3,4,10
7227,81,tuna,None,3,0,10
7228,81,tuna,None,3,0,10
7229,81,tuna,None,4,0,10
7230,81,tuna,None,1,0,10
7231,81,tuna,tuna,3,2,10
7232,81,tuna,tuna,2,2,10
7233,81,tuna,tuna,3,3,10
7234,81,tuna,None,1,0,10
7235,81,tuna,None,3,0,10
7236,81,tuna,None,1,0,10
7237,81,tuna,tuna,1,1,10
7238,81,tuna,tuna,3,0,10
7239,81,tuna,tuna,4,4,10
7240,81,salmon,salmon,1,1,20
7241,81,salmon,salmon,2,3,20
7242,81,salmon,None,2,0,20
7243,81,salmon,salmon,2,3,20
7244,81,salmon,None,4,0,20
7245,81,salmon,salmon,1,0,20
7246,81,salmon,salmon,2,2,20
7247,81,salmon,salmon,1,4,20
7248,81,salmon,tuna,3,0,20
7249,81,salmon,None,2,0,20
7250,81,salmon,salmon,2,2,20
7251,81,salmon,salmon,1,2,20
7252,81,salmon,None,4,0,20
7253,81,salmon,salmon,3,3,20
7254,81,salmon,None,2,0,20
7255,81,salmon,salmon,1,2,20
7256,81,salmon,salmon,1,4,20
7257,81,salmon,salmon,1,2,20
7258,81,salmon,salmon,1,2,20
7259,81,salmon,salmon,1,0,20
7260,81,salmon,salmon,1,1,20
7261,81,salmon,salmon,3,4,20
7262,81,salmon,salmon,4,4,20
7263,81,salmon,salmon,3,2,20
7264,81,salmon,salmon,4,4,20
7265,81,salmon,None,4,0,20
7266,81,salmon,tuna,2,0,20
7267,81,salmon,None,4,0,20
7268,81,salmon,clown,4,1,20
7269,81,salmon,salmon,4,3,20
7270,81,salmon,salmon,4,4,20
7271,81,salmon,None,2,0,20
7272,81,salmon,salmon,3,3,20
7273,81,salmon,None,3,0,20
7274,81,salmon,None,3,0,20
7275,81,salmon,salmon,1,1,20
7276,81,salmon,salmon,2,2,20
7277,81,salmon,None,3,0,20
7278,81,salmon,None,3,0,20
7279,81,salmon,salmon,4,0,20
7280,81,clown,clown,3,0,30
7281,81,clown,clown,2,3,30
7282,81,clown,clown,2,2,30
7283,81,clown,clown,3,0,30
7284,81,clown,clown,2,0,30
7285,81,clown,clown,3,3,30
7286,81,clown,salmon,3,3,30
7287,81,clown,clown,3,3,30
7288,81,clown,None,3,0,30
7289,81,clown,clown,2,3,30
7290,82,tuna,tuna,1,0,10
7291,82,tuna,None,1,0,10
7292,82,tuna,None,4,0,10
7293,82,tuna,None,1,0,10
7294,82,tuna,None,3,0,10
7295,82,tuna,None,3,0,10
7296,82,tuna,salmon,2,2,10
7297,82,tuna,None,1,0,10
7298,82,tuna,None,1,0,10
7299,82,tuna,tuna,1,1,10
7300,82,tuna,None,1,0,10
7301,82,tuna,None,4,0,10
7302,82,tuna,None,3,0,10
7303,82,tuna,None,4,0,10
7304,82,tuna,None,1,0,10
7305,82,tuna,tuna,2,2,10
7306,82,tuna,tuna,4,4,10
7307,82,tuna,None,3,0,10
7308,82,tuna,tuna,1,1,10
7309,82,tuna,None,1,0,10
7310,82,tuna,None,4,0,10
7311,82,tuna,None,3,0,10
7312,82,tuna,None,3,0,10
7313,82,tuna,tuna,4,1,10
7314,82,tuna,None,1,0,10
7315,82,tuna,None,4,0,10
7316,82,tuna,tuna,3,4,10
7317,82,tuna,None,3,0,10
7318,82,tuna,None,3,0,10
7319,82,tuna,None,4,0,10
7320,82,tuna,None,1,0,10
7321,82,tuna,tuna,3,2,10
7322,82,tuna,tuna,2,3,10
7323,82,tuna,tuna,3,3,10
7324,82,tuna,None,1,0,10
7325,82,tuna,None,3,0,10
7326,82,tuna,None,1,0,10
7327,82,tuna,tuna,1,1,10
7328,82,tuna,tuna,3,0,10
7329,82,tuna,tuna,4,4,10
7330,82,salmon,salmon,1,1,20
7331,82,salmon,salmon,2,3,20
7332,82,salmon,None,2,0,20
7333,82,salmon,salmon,2,3,20
7334,82,salmon,None,4,0,20
7335,82,salmon,salmon,1,0,20
7336,82,salmon,salmon,2,2,20
7337,82,salmon,salmon,1,4,20
7338,82,salmon,tuna,3,0,20
7339,82,salmon,None,2,0,20
7340,82,salmon,salmon,2,2,20
7341,82,salmon,salmon,1,2,20
7342,82,salmon,None,4,0,20
7343,82,salmon,salmon,3,3,20
7344,82,salmon,None,2,0,20
7345,82,salmon,salmon,1,2,20
7346,82,salmon,salmon,1,4,20
7347,82,salmon,salmon,1,2,20
7348,82,salmon,salmon,1,2,20
7349,82,salmon,salmon,1,0,20
7350,82,salmon,salmon,1,1,20
7351,82,salmon,salmon,3,4,20
7352,82,salmon,salmon,4,4,20
7353,82,salmon,salmon,3,2,20
7354,82,salmon,salmon,4,4,20
7355,82,salmon,None,4,0,20
7356,82,salmon,tuna,2,0,20
7357,82,salmon,None,4,0,20
7358,82,salmon,clown,4,1,20
7359,82,salmon,salmon,4,3,20
7360,82,salmon,salmon,4,4,20
7361,82,salmon,None,2,0,20
7362,82,salmon,salmon,3,3,20
7363,82,salmon,None,3,0,20
7364,82,salmon,None,3,0,20
7365,82,salmon,salmon,1,1,20
7366,82,salmon,salmon,2,2,20
7367,82,salmon,None,3,0,20
7368,82,salmon,None,3,0,20
7369,82,salmon,salmon,4,0,20
7370,82,clown,clown,3,0,30
7371,82,clown,clown,2,3,30
7372,82,clown,clown,2,2,30
7373,82,clown,clown,3,0,30
7374,82,clown,clown,2,0,30
7375,82,clown,clown,3,3,30
7376,82,clown,salmon,3,3,30
7377,82,clown,clown,3,3,30
7378,82,clown,clown,3,2,30
7379,82,clown,clown,2,3,30
7380,83,tuna,tuna,1,0,10
7381,83,tuna,None,1,0,10
7382,83,tuna,None,4,0,10
7383,83,tuna,None,1,0,10
7384,83,tuna,None,3,0,10
7385,83,tuna,None,3,0,10
7386,83,tuna,salmon,2,2,10
7387,83,tuna,None,1,0,10
7388,83,tuna,None,1,0,10
7389,83,tuna,tuna,1,1,10
7390,83,tuna,None,1,0,10
7391,83,tuna,None,4,0,10
7392,83,tuna,None,3,0,10
7393,83,tuna,None,4,0,10
7394,83,tuna,None,1,0,10
7395,83,tuna,tuna,2,2,10
7396,83,tuna,tuna,4,4,10
7397,83,tuna,None,3,0,10
7398,83,tuna,tuna,1,1,10
7399,83,tuna,None,1,0,10
7400,83,tuna,None,4,0,10
7401,83,tuna,None,3,0,10
7402,83,tuna,None,3,0,10
7403,83,tuna,tuna,4,1,10
7404,83,tuna,None,1,0,10
7405,83,tuna,None,4,0,10
7406,83,tuna,tuna,3,4,10
7407,83,tuna,None,3,0,10
7408,83,tuna,None,3,0,10
7409,83,tuna,tuna,4,3,10
7410,83,tuna,None,1,0,10
7411,83,tuna,tuna,3,2,10
7412,83,tuna,tuna,2,3,10
7413,83,tuna,tuna,3,3,10
7414,83,tuna,None,1,0,10
7415,83,tuna,None,3,0,10
7416,83,tuna,None,1,0,10
7417,83,tuna,tuna,1,1,10
7418,83,tuna,tuna,3,0,10
7419,83,tuna,tuna,4,4,10
7420,83,salmon,salmon,1,1,20
7421,83,salmon,salmon,2,3,20
7422,83,salmon,None,2,0,20
7423,83,salmon,salmon,2,3,20
7424,83,salmon,None,4,0,20
7425,83,salmon,salmon,1,0,20
7426,83,salmon,salmon,2,2,20
7427,83,salmon,salmon,1,4,20
7428,83,salmon,tuna,3,0,20
7429,83,salmon,None,2,0,20
7430,83,salmon,salmon,2,2,20
7431,83,salmon,salmon,1,2,20
7432,83,salmon,None,4,0,20
7433,83,salmon,salmon,3,3,20
7434,83,salmon,None,2,0,20
7435,83,salmon,salmon,1,2,20
7436,83,salmon,salmon,1,4,20
7437,83,salmon,salmon,1,2,20
7438,83,salmon,salmon,1,2,20
7439,83,salmon,salmon,1,0,20
7440,83,salmon,salmon,1,1,20
7441,83,salmon,salmon,2,4,20
7442,83,salmon,salmon,4,4,20
7443,83,salmon,salmon,3,2,20
7444,83,salmon,salmon,4,4,20
7445,83,salmon,None,4,0,20
7446,83,salmon,tuna,2,0,20
7447,83,salmon,None,4,0,20
7448,83,salmon,clown,4,1,20
7449,83,salmon,salmon,4,3,20
7450,83,salmon,salmon,4,4,20
7451,83,salmon,None,2,0,20
7452,83,salmon,salmon,3,3,20
7453,83,salmon,None,3,0,20
7454,83,salmon,None,3,0,20
7455,83,salmon,salmon,1,1,20
7456,83,salmon,salmon,2,2,20
7457,83,salmon,None,3,0,20
7458,83,salmon,None,3,0,20
7459,83,salmon,salmon,4,0,20
7460,83,clown,clown,3,0,30
7461,83,clown,clown,2,3,30
7462,83,clown,clown,2,2,30
7463,83,clown,clown,3,0,30
7464,83,clown,clown,2,0,30
7465,83,clown,clown,3,3,30
7466,83,clown,salmon,3,3,30
7467,83,clown,clown,3,3,30
7468,83,clown,clown,2,2,30
7469,83,clown,clown,2,3,30
7470,84,tuna,tuna,1,0,10
7471,84,tuna,None,1,0,10
7472,84,tuna,None,4,0,10
7473,84,tuna,None,1,0,10
7474,84,tuna,None,3,0,10
7475,84,tuna,None,3,0,10
7476,84,tuna,salmon,2,2,10
7477,84,tuna,None,1,0,10
7478,84,tuna,None,1,0,10
7479,84,tuna,tuna,1,1,10
7480,84,tuna,None,1,0,10
7481,84,tuna,None,4,0,10
7482,84,tuna,None,3,0,10
7483,84,tuna,None,4,0,10
7484,84,tuna,None,1,0,10
7485,84,tuna,tuna,2,2,10
7486,84,tuna,tuna,4,4,10
7487,84,tuna,None,3,0,10
7488,84,tuna,tuna,1,1,10
7489,84,tuna,None,1,0,10
7490,84,tuna,None,4,0,10
7491,84,tuna,None,3,0,10
7492,84,tuna,None,3,0,10
7493,84,tuna,tuna,1,1,10
7494,84,tuna,None,1,0,10
7495,84,tuna,None,4,0,10
7496,84,tuna,tuna,3,4,10
7497,84,tuna,None,3,0,10
7498,84,tuna,None,3,0,10
7499,84,tuna,tuna,3,3,10
7500,84,tuna,None,1,0,10
7501,84,tuna,tuna,3,2,10
7502,84,tuna,tuna,2,3,10
7503,84,tuna,tuna,3,3,10
7504,84,tuna,None,1,0,10
7505,84,tuna,None,3,0,10
7506,84,tuna,None,1,0,10
7507,84,tuna,tuna,1,1,10
7508,84,tuna,tuna,3,0,10
7509,84,tuna,tuna,4,4,10
7510,84,salmon,salmon,1,1,20
7511,84,salmon,salmon,2,3,20
7512,84,salmon,None,2,0,20
7513,84,salmon,salmon,2,3,20
7514,84,salmon,None,4,0,20
7515,84,salmon,salmon,1,0,20
7516,84,salmon,salmon,2,2,20
7517,84,salmon,salmon,1,4,20
7518,84,salmon,tuna,3,0,20
7519,84,salmon,None,2,0,20
7520,84,salmon,salmon,2,2,20
7521,84,salmon,salmon,1,2,20
7522,84,salmon,None,4,0,20
7523,84,salmon,salmon,3,3,20
7524,84,salmon,None,2,0,20
7525,84,salmon,salmon,1,2,20
7526,84,salmon,salmon,1,4,20
7527,84,salmon,salmon,1,2,20
7528,84,salmon,salmon,1,2,20
7529,84,salmon,salmon,1,0,20
7530,84,salmon,salmon,1,1,20
7531,84,salmon,salmon,2,4,20
7532,84,salmon,salmon,4,4,20
7533,84,salmon,salmon,3,2,20
7534,84,salmon,salmon,4,4,20
7535,84,salmon,None,4,0,20
7536,84,salmon,tuna,2,0,20
7537,84,salmon,None,4,0,20
7538,84,salmon,clown,4,1,20
7539,84,salmon,salmon,4,3,20
7540,84,salmon,salmon,4,4,20
7541,84,salmon,salmon,2,1,20
7542,84,salmon,salmon,3,3,20
7543,84,salmon,None,3,0,20
7544,84,salmon,None,3,0,20
7545,84,salmon,salmon,1,1,20
7546,84,salmon,salmon,2,2,20
7547,84,salmon,None,3,0,20
7548,84,salmon,None,3,0,20
7549,84,salmon,salmon,4,0,20
7550,84,clown,clown,3,0,30
7551,84,clown,clown,2,3,30
7552,84,clown,clown,2,2,30
7553,84,clown,clown,3,0,30
7554,84,clown,clown,2,0,30
7555,84,clown,clown,3,3,30
7556,84,clown,salmon,3,3,30
7557,84,clown,clown,3,3,30
7558,84,clown,clown,2,2,30
7559,84,clown,clown,2,3,30
7560,85,tuna,tuna,1,0,10
7561,85,tuna,None,1,0,10
7562,85,tuna,None,4,0,10
7563,85,tuna,None,1,0,10
7564,85,tuna,None,3,0,10
7565,85,tuna,None,3,0,10
7566,85,tuna,salmon,1,2,10
7567,85,tuna,None,1,0,10
7568,85,tuna,None,1,0,10
7569,85,tuna,tuna,1,1,10
7570,85,tuna,None,1,0,10
7571,85,tuna,None,4,0,10
7572,85,tuna,None,3,0,10
7573,85,tuna,None,4,0,10
7574,85,tuna,None,1,0,10
7575,85,tuna,tuna,2,2,10
7576,85,tuna,tuna,4,4,10
7577,85,tuna,None,3,0,10
7578,85,tuna,tuna,1,1,10
7579,85,tuna,None,1,0,10
7580,85,tuna,None,4,0,10
7581,85,tuna,None,3,0,10
7582,85,tuna,None,3,0,10
7583,85,tuna,tuna,1,1,10
7584,85,tuna,None,1,0,10
7585,85,tuna,None,4,0,10
7586,85,tuna,tuna,3,4,10
7587,85,tuna,None,3,0,10
7588,85,tuna,None,3,0,10
7589,85,tuna,tuna,3,3,10
7590,85,tuna,None,1,0,10
7591,85,tuna,tuna,3,2,10
7592,85,tuna,tuna,3,3,10
7593,85,tuna,tuna,3,3,10
7594,85,tuna,None,1,0,10
7595,85,tuna,None,3,0,10
7596,85,tuna,None,1,0,10
7597,85,tuna,tuna,1,1,10
7598,85,tuna,tuna,3,0,10
7599,85,tuna,tuna,4,4,10
7600,85,salmon,salmon,1,1,20
7601,85,salmon,salmon,2,3,20
7602,85,salmon,None,2,0,20
7603,85,salmon,salmon,2,3,20
7604,85,salmon,None,4,0,20
7605,85,salmon,salmon,1,2,20
7606,85,salmon,salmon,2,2,20
7607,85,salmon,salmon,1,4,20
7608,85,salmon,tuna,3,0,20
7609,85,salmon,None,2,0,20
7610,85,salmon,salmon,2,2,20
7611,85,salmon,salmon,1,2,20
7612,85,salmon,None,4,0,20
7613,85,salmon,salmon,3,3,20
7614,85,salmon,None,2,0,20
7615,85,salmon,salmon,1,2,20
7616,85,salmon,salmon,4,4,20
7617,85,salmon,salmon,1,2,20
7618,85,salmon,salmon,1,2,20
7619,85,salmon,salmon,1,0,20
7620,85,salmon,salmon,1,1,20
7621,85,salmon,salmon,2,4,20
7622,85,salmon,salmon,4,4,20
7623,85,salmon,salmon,3,2,20
7624,85,salmon,salmon,4,4,20
7625,85,salmon,None,4,0,20
7626,85,salmon,tuna,2,0,20
7627,85,salmon,None,4,0,20
7628,85,salmon,clown,4,1,20
7629,85,salmon,salmon,4,3,20
7630,85,salmon,salmon,4,4,20
7631,85,salmon,salmon,1,1,20
7632,85,salmon,salmon,3,3,20
7633,85,salmon,None,3,0,20
7634,85,salmon,None,3,0,20
7635,85,salmon,salmon,1,4,20
7636,85,salmon,salmon,2,2,20
7637,85,salmon,None,3,0,20
7638,85,salmon,None,3,0,20
7639,85,salmon,salmon,4,0,20
7640,85,clown,clown,3,0,30
7641,85,clown,clown,2,3,30
7642,85,clown,clown,2,2,30
7643,85,clown,clown,3,0,30
7644,85,clown,clown,2,3,30
7645,85,clown,clown,3,2,30
7646,85,clown,salmon,3,3,30
7647,85,clown,clown,3,3,30
7648,85,clown,clown,2,2,30
7649,85,clown,clown,2,3,30
7650,86,tuna,tuna,1,0,10
7651,86,tuna,None,1,0,10
7652,86,tuna,None,4,0,10
7653,86,tuna,None,1,0,10
7654,86,tuna,None,3,0,10
7655,86,tuna,None,3,0,10
7656,86,tuna,salmon,1,2,10
7657,86,tuna,None,1,0,10
7658,86,tuna,None,1,0,10
7659,86,tuna,tuna,1,1,10
7660,86,tuna,None,1,0,10
7661,86,tuna,None,4,0,10
7662,86,tuna,None,3,0,10
7663,86,tuna,None,4,0,10
7664,86,tuna,None,1,0,10
7665,86,tuna,tuna,2,2,10
7666,86,tuna,tuna,4,4,10
7667,86,tuna,None,3,0,10
7668,86,tuna,tuna,1,1,10
7669,86,tuna,None,1,0,10
7670,86,tuna,None,4,0,10
7671,86,tuna,None,3,0,10
7672,86,tuna,None,3,0,10
7673,86,tuna,tuna,1,1,10
7674,86,tuna,None,1,0,10
7675,86,tuna,None,4,0,10
7676,86,tuna,tuna,3,4,10
7677,86,tuna,None,3,0,10
7678,86,tuna,None,3,0,10
7679,86,tuna,tuna,3,3,10
7680,86,tuna,None,1,0,10
7681,86,tuna,tuna,3,2,10
7682,86,tuna,tuna,3,3,10
7683,86,tuna,tuna,3,3,10
7684,86,tuna,None,1,0,10
7685,86,tuna,None,3,0,10
7686,86,tuna,None,1,0,10
7687,86,tuna,tuna,1,1,10
7688,86,tuna,tuna,3,0,10
7689,86,tuna,tuna,4,4,10
7690,86,salmon,salmon,1,1,20
7691,86,salmon,salmon,2,3,20
7692,86,salmon,None,2,0,20
7693,86,salmon,salmon,2,3,20
7694,86,salmon,None,4,0,20
7695,86,salmon,salmon,2,2,20
7696,86,salmon,salmon,2,2,20
7697,86,salmon,salmon,1,4,20
7698,86,salmon,tuna,3,0,20
7699,86,salmon,None,2,0,20
7700,86,salmon,salmon,2,2,20
7701,86,salmon,salmon,1,2,20
7702,86,salmon,None,4,0,20
7703,86,salmon,salmon,3,3,20
7704,86,salmon,None,2,0,20
7705,86,salmon,salmon,1,2,20
7706,86,salmon,salmon,4,4,20
7707,86,salmon,salmon,1,2,20
7708,86,salmon,salmon,1,2,20
7709,86,salmon,salmon,1,0,20
7710,86,salmon,salmon,1,1,20
7711,86,salmon,salmon,2,4,20
7712,86,salmon,salmon,4,4,20
7713,86,salmon,salmon,3,2,20
7714,86,salmon,salmon,4,4,20
7715,86,salmon,None,4,0,20
7716,86,salmon,tuna,2,0,20
7717,86,salmon,None,4,0,20
7718,86,salmon,clown,4,1,20
7719,86,salmon,salmon,4,3,20
7720,86,salmon,salmon,4,4,20
7721,86,salmon,salmon,1,1,20
7722,86,salmon,salmon,3,3,20
7723,86,salmon,None,3,0,20
7724,86,salmon,None,3,0,20
7725,86,salmon,salmon,1,4,20
7726,86,salmon,salmon,2,2,20
7727,86,salmon,None,3,0,20
7728,86,salmon,None,3,0,20
7729,86,salmon,salmon,4,0,20
7730,86,clown,clown,3,0,30
7731,86,clown,clown,2,3,30
7732,86,clown,clown,2,2,30
7733,86,clown,clown,3,0,30
7734,86,clown,clown,2,3,30
7735,86,clown,clown,3,2,30
7736,86,clown,salmon,3,3,30
7737,86,clown,clown,3,3,30
7738,86,clown,clown,2,2,30
7739,86,clown,clown,2,3,30
7740,87,tuna,tuna,1,0,10
7741,87,tuna,None,1,0,10
7742,87,tuna,None,4,0,10
7743,87,tuna,None,1,0,10
7744,87,tuna,None,3,0,10
7745,87,tuna,None,3,0,10
7746,87,tuna,salmon,1,2,10
7747,87,tuna,None,1,0,10
7748,87,tuna,None,1,0,10
7749,87,tuna,tuna,1,1,10
7750,87,tuna,None,1,0,10
7751,87,tuna,None,4,0,10
7752,87,tuna,None,3,0,10
7753,87,tuna,None,4,0,10
7754,87,tuna,None,1,0,10
7755,87,tuna,tuna,2,2,10
7756,87,tuna,tuna,4,4,10
7757,87,tuna,None,3,0,10
7758,87,tuna,tuna,1,1,10
7759,87,tuna,None,1,0,10
7760,87,tuna,None,4,0,10
7761,87,tuna,None,3,0,10
7762,87,tuna,None,3,0,10
7763,87,tuna,tuna,1,1,10
7764,87,tuna,None,1,0,10
7765,87,tuna,None,4,0,10
7766,87,tuna,tuna,3,4,10
7767,87,tuna,None,3,0,10
7768,87,tuna,None,3,0,10
7769,87,tuna,tuna,3,3,10
7770,87,tuna,None,1,0,10
7771,87,tuna,tuna,3,2,10
7772,87,tuna,tuna,3,3,10
7773,87,tuna,tuna,3,3,10
7774,87,tuna,None,1,0,10
7775,87,tuna,None,3,0,10
7776,87,tuna,None,1,0,10
7777,87,tuna,tuna,1,1,10
7778,87,tuna,tuna,3,0,10
7779,87,tuna,tuna,4,4,10
7780,87,salmon,salmon,1,1,20
7781,87,salmon,salmon,2,3,20
7782,87,salmon,None,2,0,20
7783,87,salmon,salmon,2,3,20
7784,87,salmon,None,4,0,20
7785,87,salmon,salmon,2,2,20
7786,87,salmon,salmon,2,2,20
7787,87,salmon,salmon,1,4,20
7788,87,salmon,tuna,3,0,20
7789,87,salmon,None,2,0,20
7790,87,salmon,salmon,2,2,20
7791,87,salmon,salmon,1,2,20
7792,87,salmon,None,4,0,20
7793,87,salmon,salmon,3,3,20
7794,87,salmon,None,2,0,20
7795,87,salmon,salmon,1,2,20
7796,87,salmon,salmon,4,4,20
7797,87,salmon,salmon,1,2,20
7798,87,salmon,salmon,1,2,20
7799,87,salmon,salmon,1,0,20
7800,87,salmon,salmon,1,1,20
7801,87,salmon,salmon,2,4,20
7802,87,salmon,salmon,3,4,20
7803,87,salmon,salmon,3,2,20
7804,87,salmon,salmon,4,4,20
7805,87,salmon,None,4,0,20
7806,87,salmon,tuna,2,0,20
7807,87,salmon,None,4,0,20
7808,87,salmon,clown,4,1,20
7809,87,salmon,salmon,4,3,20
7810,87,salmon,salmon,4,4,20
7811,87,salmon,salmon,2,1,20
7812,87,salmon,salmon,3,3,20
7813,87,salmon,None,3,0,20
7814,87,salmon,None,3,0,20
7815,87,salmon,salmon,1,4,20
7816,87,salmon,salmon,2,2,20
7817,87,salmon,salmon,3,4,20
7818,87,salmon,None,3,0,20
7819,87,salmon,salmon,4,0,20
7820,87,clown,clown,3,0,30
7821,87,clown,clown,2,3,30
7822,87,clown,clown,2,2,30
7823,87,clown,clown,3,0,30
7824,87,clown,clown,2,3,30
7825,87,clown,clown,3,2,30
7826,87,clown,salmon,3,3,30
7827,87,clown,clown,3,3,30
7828,87,clown,clown,2,2,30
7829,87,clown,clown,3,3,30
7830,88,tuna,tuna,1,0,10
7831,88,tuna,None,1,0,10
7832,88,tuna,None,4,0,10
7833,88,tuna,None,1,0,10
7834,88,tuna,None,3,0,10
