,Time,Type,Zone1,Zone2,Zone3,Zone4
0,2727,Tuna,-27.0,5.0,-96.0,118.0
1,2727,Salmon,-143.0,239.0,-246.0,150.0
2,2727,Clown,171.0,24.0,273.0,-468.0
0,2728,Tuna,-27.0,5.0,-96.0,118.0
1,2728,Salmon,-143.0,239.0,-244.0,148.0
2,2728,Clown,174.0,21.0,273.0,-468.0
0,2729,Tuna,-27.0,5.0,-96.0,118.0
1,2729,Salmon,-143.0,239.0,-244.0,148.0
2,2729,Clown,171.0,24.0,273.0,-468.0
0,2730,Tuna,-27.0,5.0,-96.0,118.0
1,2730,Salmon,-143.0,239.0,-244.0,148.0
2,2730,Clown,171.0,24.0,273.0,-468.0
0,2731,Tuna,-27.0,5.0,-96.0,118.0
1,2731,Salmon,-143.0,239.0,-244.0,148.0
2,2731,Clown,171.0,24.0,273.0,-468.0
0,2732,Tuna,-28.0,5.0,-96.0,119.0
1,2732,Salmon,-141.0,237.0,-242.0,146.0
2,2732,Clown,171.0,24.0,273.0,-468.0
0,2733,Tuna,-28.0,5.0,-96.0,119.0
1,2733,Salmon,-141.0,237.0,-244.0,148.0
2,2733,Clown,168.0,27.0,273.0,-468.0
0,2734,Tuna,-28.0,5.0,-95.0,118.0
1,2734,Salmon,-141.0,237.0,-244.0,148.0
2,2734,Clown,168.0,27.0,273.0,-468.0
0,2735,Tuna,-28.0,5.0,-95.0,118.0
1,2735,Salmon,-141.0,237.0,-241.0,145.0
2,2735,Clown,168.0,27.0,273.0,-468.0
0,2736,Tuna,-28.0,5.0,-95.0,118.0
1,2736,Salmon,-141.0,237.0,-242.0,146.0
2,2736,Clown,168.0,27.0,270.0,-465.0
0,2737,Tuna,-29.0,5.0,-96.0,120.0
1,2737,Salmon,-142.0,237.0,-243.0,148.0
2,2737,Clown,168.0,27.0,270.0,-465.0
0,2738,Tuna,-29.0,5.0,-96.0,120.0
1,2738,Salmon,-143.0,238.0,-242.0,147.0
2,2738,Clown,171.0,24.0,270.0,-465.0
0,2739,Tuna,-29.0,5.0,-95.0,119.0
1,2739,Salmon,-142.0,238.0,-243.0,147.0
2,2739,Clown,171.0,24.0,270.0,-465.0
0,2740,Tuna,-29.0,5.0,-96.0,120.0
1,2740,Salmon,-143.0,238.0,-242.0,147.0
2,2740,Clown,171.0,24.0,267.0,-462.0
0,2741,Tuna,-29.0,5.0,-97.0,121.0
1,2741,Salmon,-143.0,238.0,-244.0,149.0
2,2741,Clown,171.0,24.0,267.0,-462.0
0,2742,Tuna,-30.0,5.0,-96.0,121.0
1,2742,Salmon,-142.0,238.0,-245.0,149.0
2,2742,Clown,168.0,27.0,267.0,-462.0
0,2743,Tuna,-30.0,5.0,-96.0,121.0
1,2743,Salmon,-142.0,238.0,-244.0,148.0
2,2743,Clown,171.0,27.0,267.0,-465.0
0,2744,Tuna,-30.0,5.0,-96.0,121.0
1,2744,Salmon,-141.0,238.0,-244.0,147.0
2,2744,Clown,171.0,27.0,267.0,-465.0
0,2745,Tuna,-29.0,5.0,-96.0,120.0
1,2745,Salmon,-141.0,238.0,-244.0,147.0
2,2745,Clown,168.0,30.0,267.0,-465.0
0,2746,Tuna,-30.0,6.0,-96.0,120.0
1,2746,Salmon,-143.0,239.0,-244.0,148.0
2,2746,Clown,168.0,30.0,270.0,-468.0
0,2747,Tuna,-30.0,6.0,-95.0,119.0
1,2747,Salmon,-143.0,239.0,-243.0,147.0
2,2747,Clown,165.0,33.0,270.0,-468.0
0,2748,Tuna,-30.0,6.0,-95.0,119.0
1,2748,Salmon,-143.0,239.0,-245.0,149.0
2,2748,Clown,165.0,33.0,270.0,-468.0
0,2749,Tuna,-31.0,5.0,-95.0,121.0
1,2749,Salmon,-143.0,240.0,-244.0,147.0
2,2749,Clown,165.0,33.0,270.0,-468.0
0,2750,Tuna,-31.0,5.0,-95.0,121.0
1,2750,Salmon,-142.0,240.0,-245.0,147.0
2,2750,Clown,162.0,36.0,273.0,-471.0
0,2751,Tuna,-31.0,5.0,-95.0,121.0
1,2751,Salmon,-141.0,239.0,-245.0,147.0
2,2751,Clown,162.0,36.0,273.0,-471.0
0,2752,Tuna,-31.0,5.0,-96.0,122.0
1,2752,Salmon,-142.0,239.0,-245.0,148.0
2,2752,Clown,162.0,36.0,273.0,-471.0
0,2753,Tuna,-31.0,5.0,-96.0,122.0
1,2753,Salmon,-141.0,239.0,-245.0,147.0
2,2753,Clown,162.0,36.0,273.0,-471.0
0,2754,Tuna,-31.0,5.0,-95.0,121.0
1,2754,Salmon,-142.0,239.0,-244.0,147.0
2,2754,Clown,162.0,36.0,270.0,-468.0
0,2755,Tuna,-31.0,5.0,-94.0,120.0
1,2755,Salmon,-141.0,239.0,-245.0,147.0
2,2755,Clown,162.0,36.0,270.0,-468.0
0,2756,Tuna,-31.0,5.0,-95.0,121.0
1,2756,Salmon,-140.0,239.0,-245.0,146.0
2,2756,Clown,159.0,39.0,270.0,-468.0
0,2757,Tuna,-31.0,5.0,-95.0,121.0
1,2757,Salmon,-139.0,239.0,-246.0,146.0
2,2757,Clown,162.0,39.0,270.0,-471.0
0,2758,Tuna,-31.0,5.0,-94.0,120.0
1,2758,Salmon,-139.0,239.0,-246.0,146.0
2,2758,Clown,162.0,39.0,270.0,-471.0
0,2759,Tuna,-32.0,6.0,-95.0,121.0
1,2759,Salmon,-138.0,239.0,-247.0,146.0
2,2759,Clown,162.0,39.0,270.0,-471.0
0,2760,Tuna,-32.0,6.0,-94.0,120.0
1,2760,Salmon,-139.0,240.0,-246.0,145.0
2,2760,Clown,162.0,39.0,270.0,-471.0
0,2761,Tuna,-32.0,6.0,-94.0,120.0
1,2761,Salmon,-140.0,241.0,-248.0,147.0
2,2761,Clown,159.0,42.0,270.0,-471.0
0,2762,Tuna,-33.0,6.0,-93.0,120.0
1,2762,Salmon,-141.0,241.0,-247.0,147.0
2,2762,Clown,159.0,42.0,273.0,-474.0
0,2763,Tuna,-32.0,6.0,-92.0,118.0
1,2763,Salmon,-142.0,241.0,-246.0,147.0
2,2763,Clown,162.0,39.0,273.0,-474.0
0,2764,Tuna,-32.0,6.0,-92.0,118.0
1,2764,Salmon,-142.0,241.0,-246.0,147.0
2,2764,Clown,159.0,42.0,273.0,-474.0
0,2765,Tuna,-32.0,6.0,-92.0,118.0
1,2765,Salmon,-143.0,242.0,-247.0,148.0
2,2765,Clown,156.0,45.0,276.0,-477.0
0,2766,Tuna,-32.0,6.0,-91.0,117.0
1,2766,Salmon,-144.0,244.0,-248.0,148.0
2,2766,Clown,156.0,45.0,279.0,-480.0
0,2767,Tuna,-32.0,6.0,-91.0,117.0
1,2767,Salmon,-145.0,244.0,-250.0,151.0
2,2767,Clown,156.0,45.0,279.0,-480.0
0,2768,Tuna,-31.0,6.0,-91.0,116.0
1,2768,Salmon,-145.0,244.0,-250.0,151.0
2,2768,Clown,156.0,45.0,279.0,-480.0
0,2769,Tuna,-31.0,6.0,-90.0,115.0
1,2769,Salmon,-145.0,244.0,-248.0,149.0
2,2769,Clown,156.0,45.0,279.0,-480.0
0,2770,Tuna,-31.0,6.0,-91.0,116.0
1,2770,Salmon,-145.0,244.0,-248.0,149.0
2,2770,Clown,156.0,45.0,279.0,-480.0
0,2771,Tuna,-31.0,6.0,-90.0,115.0
1,2771,Salmon,-145.0,245.0,-250.0,150.0
2,2771,Clown,156.0,45.0,279.0,-480.0
0,2772,Tuna,-30.0,5.0,-90.0,115.0
1,2772,Salmon,-146.0,246.0,-248.0,148.0
2,2772,Clown,156.0,45.0,279.0,-480.0
0,2773,Tuna,-30.0,5.0,-91.0,116.0
1,2773,Salmon,-146.0,248.0,-249.0,147.0
2,2773,Clown,156.0,45.0,279.0,-480.0
0,2774,Tuna,-31.0,5.0,-92.0,118.0
1,2774,Salmon,-147.0,248.0,-250.0,149.0
2,2774,Clown,156.0,45.0,279.0,-480.0
0,2775,Tuna,-32.0,5.0,-92.0,119.0
1,2775,Salmon,-147.0,247.0,-251.0,151.0
2,2775,Clown,153.0,48.0,279.0,-480.0
0,2776,Tuna,-32.0,5.0,-92.0,119.0
1,2776,Salmon,-147.0,248.0,-253.0,152.0
2,2776,Clown,153.0,48.0,279.0,-480.0
0,2777,Tuna,-32.0,5.0,-91.0,118.0
1,2777,Salmon,-147.0,248.0,-253.0,152.0
2,2777,Clown,156.0,48.0,279.0,-483.0
0,2778,Tuna,-31.0,5.0,-90.0,116.0
1,2778,Salmon,-147.0,248.0,-251.0,150.0
2,2778,Clown,156.0,48.0,279.0,-483.0
0,2779,Tuna,-32.0,5.0,-90.0,117.0
1,2779,Salmon,-149.0,247.0,-250.0,152.0
2,2779,Clown,156.0,45.0,282.0,-483.0
0,2780,Tuna,-33.0,5.0,-90.0,118.0
1,2780,Salmon,-149.0,247.0,-251.0,153.0
2,2780,Clown,156.0,48.0,279.0,-483.0
0,2781,Tuna,-34.0,5.0,-90.0,119.0
1,2781,Salmon,-148.0,248.0,-253.0,153.0
2,2781,Clown,156.0,48.0,282.0,-486.0
0,2782,Tuna,-34.0,5.0,-90.0,119.0
1,2782,Salmon,-148.0,248.0,-253.0,153.0
2,2782,Clown,156.0,48.0,282.0,-486.0
0,2783,Tuna,-34.0,5.0,-90.0,119.0
1,2783,Salmon,-147.0,248.0,-255.0,154.0
2,2783,Clown,156.0,48.0,279.0,-483.0
0,2784,Tuna,-34.0,5.0,-90.0,119.0
1,2784,Salmon,-146.0,249.0,-256.0,153.0
2,2784,Clown,156.0,48.0,279.0,-483.0
0,2785,Tuna,-34.0,5.0,-90.0,119.0
1,2785,Salmon,-146.0,248.0,-255.0,153.0
2,2785,Clown,156.0,48.0,279.0,-483.0
0,2786,Tuna,-34.0,5.0,-91.0,120.0
1,2786,Salmon,-148.0,249.0,-256.0,155.0
2,2786,Clown,156.0,48.0,279.0,-483.0
0,2787,Tuna,-34.0,5.0,-91.0,120.0
1,2787,Salmon,-150.0,250.0,-257.0,157.0
2,2787,Clown,156.0,48.0,276.0,-480.0
0,2788,Tuna,-34.0,5.0,-91.0,120.0
1,2788,Salmon,-152.0,251.0,-257.0,158.0
2,2788,Clown,156.0,48.0,276.0,-480.0
0,2789,Tuna,-34.0,5.0,-91.0,120.0
1,2789,Salmon,-152.0,251.0,-257.0,158.0
2,2789,Clown,156.0,51.0,273.0,-480.0
0,2790,Tuna,-34.0,5.0,-90.0,119.0
1,2790,Salmon,-150.0,250.0,-257.0,157.0
2,2790,Clown,156.0,51.0,273.0,-480.0
0,2791,Tuna,-34.0,5.0,-90.0,119.0
1,2791,Salmon,-150.0,249.0,-257.0,158.0
2,2791,Clown,156.0,51.0,276.0,-483.0
0,2792,Tuna,-34.0,5.0,-90.0,119.0
1,2792,Salmon,-149.0,249.0,-257.0,157.0
2,2792,Clown,156.0,51.0,276.0,-483.0
0,2793,Tuna,-34.0,5.0,-90.0,119.0
1,2793,Salmon,-149.0,250.0,-257.0,156.0
2,2793,Clown,156.0,51.0,276.0,-483.0
0,2794,Tuna,-35.0,5.0,-90.0,120.0
1,2794,Salmon,-149.0,250.0,-256.0,155.0
2,2794,Clown,156.0,51.0,279.0,-486.0
0,2795,Tuna,-35.0,5.0,-90.0,120.0
1,2795,Salmon,-149.0,250.0,-256.0,155.0
2,2795,Clown,156.0,51.0,279.0,-486.0
0,2796,Tuna,-35.0,5.0,-90.0,120.0
1,2796,Salmon,-151.0,251.0,-256.0,156.0
2,2796,Clown,153.0,57.0,276.0,-486.0
0,2797,Tuna,-34.0,5.0,-90.0,119.0
1,2797,Salmon,-151.0,251.0,-255.0,155.0
2,2797,Clown,153.0,60.0,273.0,-486.0
0,2798,Tuna,-34.0,5.0,-90.0,119.0
1,2798,Salmon,-150.0,251.0,-255.0,154.0
2,2798,Clown,153.0,60.0,273.0,-486.0
0,2799,Tuna,-33.0,5.0,-89.0,117.0
1,2799,Salmon,-151.0,251.0,-255.0,155.0
2,2799,Clown,153.0,60.0,273.0,-486.0
0,2800,Tuna,-33.0,5.0,-89.0,117.0
1,2800,Salmon,-153.0,252.0,-253.0,154.0
2,2800,Clown,153.0,60.0,273.0,-486.0
0,2801,Tuna,-33.0,5.0,-89.0,117.0
1,2801,Salmon,-152.0,252.0,-253.0,153.0
2,2801,Clown,153.0,60.0,273.0,-486.0
0,2802,Tuna,-34.0,5.0,-89.0,118.0
1,2802,Salmon,-153.0,252.0,-252.0,153.0
2,2802,Clown,153.0,60.0,273.0,-486.0
0,2803,Tuna,-34.0,5.0,-89.0,118.0
1,2803,Salmon,-154.0,251.0,-250.0,153.0
2,2803,Clown,153.0,60.0,273.0,-486.0
0,2804,Tuna,-34.0,5.0,-89.0,118.0
1,2804,Salmon,-154.0,251.0,-247.0,150.0
2,2804,Clown,150.0,57.0,276.0,-483.0
0,2805,Tuna,-34.0,5.0,-89.0,118.0
1,2805,Salmon,-156.0,252.0,-246.0,150.0
2,2805,Clown,150.0,57.0,276.0,-483.0
0,2806,Tuna,-34.0,5.0,-89.0,118.0
1,2806,Salmon,-156.0,252.0,-246.0,150.0
2,2806,Clown,150.0,57.0,276.0,-483.0
0,2807,Tuna,-35.0,6.0,-89.0,118.0
1,2807,Salmon,-154.0,252.0,-245.0,147.0
2,2807,Clown,150.0,57.0,276.0,-483.0
0,2808,Tuna,-36.0,6.0,-90.0,120.0
1,2808,Salmon,-154.0,252.0,-244.0,146.0
2,2808,Clown,153.0,54.0,276.0,-483.0
0,2809,Tuna,-36.0,6.0,-90.0,120.0
1,2809,Salmon,-156.0,253.0,-243.0,146.0
2,2809,Clown,153.0,57.0,273.0,-483.0
0,2810,Tuna,-35.0,6.0,-90.0,119.0
1,2810,Salmon,-156.0,253.0,-241.0,144.0
2,2810,Clown,153.0,57.0,273.0,-483.0
0,2811,Tuna,-35.0,6.0,-90.0,119.0
1,2811,Salmon,-156.0,253.0,-241.0,144.0
2,2811,Clown,153.0,57.0,273.0,-483.0
0,2812,Tuna,-35.0,6.0,-90.0,119.0
1,2812,Salmon,-158.0,253.0,-239.0,144.0
2,2812,Clown,153.0,57.0,273.0,-483.0
0,2813,Tuna,-35.0,6.0,-91.0,120.0
1,2813,Salmon,-158.0,253.0,-240.0,145.0
2,2813,Clown,153.0,54.0,276.0,-483.0
0,2814,Tuna,-36.0,6.0,-91.0,121.0
1,2814,Salmon,-158.0,253.0,-240.0,145.0
2,2814,Clown,153.0,51.0,279.0,-483.0
0,2815,Tuna,-37.0,6.0,-91.0,122.0
1,2815,Salmon,-157.0,252.0,-242.0,147.0
2,2815,Clown,153.0,51.0,279.0,-483.0
0,2816,Tuna,-37.0,6.0,-90.0,121.0
1,2816,Salmon,-157.0,252.0,-244.0,149.0
2,2816,Clown,153.0,51.0,279.0,-483.0
0,2817,Tuna,-37.0,6.0,-90.0,121.0
1,2817,Salmon,-157.0,252.0,-244.0,149.0
2,2817,Clown,153.0,51.0,279.0,-483.0
0,2818,Tuna,-37.0,6.0,-91.0,122.0
1,2818,Salmon,-158.0,252.0,-244.0,150.0
2,2818,Clown,153.0,51.0,279.0,-483.0
0,2819,Tuna,-37.0,6.0,-92.0,123.0
1,2819,Salmon,-159.0,252.0,-244.0,151.0
2,2819,Clown,150.0,51.0,279.0,-480.0
0,2820,Tuna,-39.0,6.0,-92.0,125.0
1,2820,Salmon,-160.0,253.0,-245.0,152.0
2,2820,Clown,150.0,48.0,282.0,-480.0
0,2821,Tuna,-39.0,6.0,-92.0,125.0
1,2821,Salmon,-162.0,254.0,-247.0,155.0
2,2821,Clown,150.0,48.0,282.0,-480.0
0,2822,Tuna,-39.0,6.0,-92.0,125.0
1,2822,Salmon,-162.0,253.0,-247.0,156.0
2,2822,Clown,150.0,48.0,282.0,-480.0
0,2823,Tuna,-39.0,6.0,-92.0,125.0
1,2823,Salmon,-162.0,253.0,-246.0,155.0
2,2823,Clown,150.0,48.0,282.0,-480.0
0,2824,Tuna,-39.0,6.0,-92.0,125.0
1,2824,Salmon,-164.0,254.0,-245.0,155.0
2,2824,Clown,150.0,48.0,282.0,-480.0
0,2825,Tuna,-39.0,6.0,-92.0,125.0
1,2825,Salmon,-164.0,254.0,-245.0,155.0
2,2825,Clown,150.0,48.0,282.0,-480.0
0,2826,Tuna,-39.0,6.0,-93.0,126.0
1,2826,Salmon,-165.0,254.0,-246.0,157.0
2,2826,Clown,150.0,48.0,282.0,-480.0
0,2827,Tuna,-39.0,6.0,-92.0,125.0
1,2827,Salmon,-166.0,254.0,-246.0,158.0
2,2827,Clown,150.0,48.0,282.0,-480.0
0,2828,Tuna,-39.0,6.0,-92.0,125.0
1,2828,Salmon,-166.0,254.0,-246.0,158.0
2,2828,Clown,147.0,48.0,282.0,-477.0
0,2829,Tuna,-40.0,7.0,-92.0,125.0
1,2829,Salmon,-166.0,254.0,-246.0,158.0
2,2829,Clown,147.0,48.0,282.0,-477.0
0,2830,Tuna,-38.0,7.0,-92.0,123.0
1,2830,Salmon,-166.0,254.0,-246.0,158.0
2,2830,Clown,147.0,48.0,285.0,-480.0
0,2831,Tuna,-38.0,7.0,-92.0,123.0
1,2831,Salmon,-168.0,255.0,-247.0,160.0
2,2831,Clown,150.0,48.0,285.0,-483.0
0,2832,Tuna,-38.0,7.0,-92.0,123.0
1,2832,Salmon,-168.0,255.0,-248.0,161.0
2,2832,Clown,147.0,51.0,285.0,-483.0
0,2833,Tuna,-38.0,7.0,-92.0,123.0
1,2833,Salmon,-169.0,255.0,-248.0,162.0
2,2833,Clown,150.0,51.0,285.0,-486.0
0,2834,Tuna,-38.0,7.0,-92.0,123.0
1,2834,Salmon,-169.0,255.0,-248.0,162.0
2,2834,Clown,153.0,51.0,285.0,-489.0
0,2835,Tuna,-39.0,7.0,-92.0,124.0
1,2835,Salmon,-170.0,255.0,-249.0,164.0
2,2835,Clown,153.0,51.0,285.0,-489.0
0,2836,Tuna,-39.0,7.0,-93.0,125.0
1,2836,Salmon,-169.0,254.0,-247.0,162.0
2,2836,Clown,153.0,51.0,285.0,-489.0
0,2837,Tuna,-40.0,7.0,-92.0,125.0
1,2837,Salmon,-170.0,253.0,-249.0,166.0
2,2837,Clown,150.0,51.0,285.0,-486.0
0,2838,Tuna,-40.0,7.0,-91.0,124.0
1,2838,Salmon,-173.0,253.0,-249.0,169.0
2,2838,Clown,150.0,51.0,285.0,-486.0
0,2839,Tuna,-39.0,7.0,-92.0,124.0
1,2839,Salmon,-173.0,253.0,-249.0,169.0
2,2839,Clown,153.0,51.0,282.0,-486.0
0,2840,Tuna,-39.0,7.0,-92.0,124.0
1,2840,Salmon,-173.0,253.0,-248.0,168.0
2,2840,Clown,156.0,48.0,282.0,-486.0
0,2841,Tuna,-39.0,7.0,-92.0,124.0
1,2841,Salmon,-174.0,253.0,-247.0,168.0
2,2841,Clown,156.0,48.0,282.0,-486.0
0,2842,Tuna,-40.0,7.0,-93.0,126.0
1,2842,Salmon,-173.0,253.0,-247.0,167.0
2,2842,Clown,156.0,48.0,282.0,-486.0
0,2843,Tuna,-40.0,7.0,-92.0,125.0
1,2843,Salmon,-173.0,253.0,-246.0,166.0
2,2843,Clown,156.0,48.0,282.0,-486.0
0,2844,Tuna,-40.0,7.0,-93.0,126.0
1,2844,Salmon,-173.0,253.0,-246.0,166.0
2,2844,Clown,156.0,48.0,282.0,-486.0
0,2845,Tuna,-40.0,7.0,-93.0,126.0
1,2845,Salmon,-175.0,253.0,-247.0,169.0
2,2845,Clown,156.0,48.0,282.0,-486.0
0,2846,Tuna,-40.0,7.0,-92.0,125.0
1,2846,Salmon,-177.0,253.0,-246.0,170.0
2,2846,Clown,162.0,48.0,282.0,-492.0
0,2847,Tuna,-40.0,7.0,-94.0,127.0
1,2847,Salmon,-177.0,253.0,-247.0,171.0
2,2847,Clown,165.0,48.0,285.0,-498.0
0,2848,Tuna,-39.0,7.0,-94.0,126.0
1,2848,Salmon,-177.0,253.0,-247.0,171.0
2,2848,Clown,165.0,48.0,285.0,-498.0
0,2849,Tuna,-38.0,7.0,-95.0,126.0
1,2849,Salmon,-177.0,253.0,-246.0,170.0
2,2849,Clown,165.0,48.0,285.0,-498.0
0,2850,Tuna,-38.0,7.0,-95.0,126.0
1,2850,Salmon,-176.0,253.0,-246.0,169.0
2,2850,Clown,168.0,48.0,285.0,-501.0
0,2851,Tuna,-38.0,7.0,-95.0,126.0
1,2851,Salmon,-178.0,252.0,-242.0,168.0
2,2851,Clown,171.0,48.0,285.0,-504.0
0,2852,Tuna,-39.0,7.0,-96.0,128.0
1,2852,Salmon,-178.0,252.0,-242.0,168.0
2,2852,Clown,174.0,45.0,288.0,-507.0
0,2853,Tuna,-39.0,7.0,-95.0,127.0
1,2853,Salmon,-177.0,252.0,-242.0,167.0
2,2853,Clown,177.0,45.0,288.0,-510.0
0,2854,Tuna,-38.0,7.0,-95.0,126.0
1,2854,Salmon,-179.0,253.0,-243.0,169.0
2,2854,Clown,177.0,45.0,288.0,-510.0
0,2855,Tuna,-38.0,7.0,-95.0,126.0
1,2855,Salmon,-179.0,253.0,-244.0,170.0
2,2855,Clown,177.0,48.0,288.0,-513.0
0,2856,Tuna,-38.0,7.0,-95.0,126.0
1,2856,Salmon,-181.0,253.0,-241.0,169.0
2,2856,Clown,180.0,48.0,288.0,-516.0
0,2857,Tuna,-36.0,7.0,-97.0,126.0
1,2857,Salmon,-182.0,253.0,-241.0,170.0
2,2857,Clown,183.0,48.0,288.0,-519.0
0,2858,Tuna,-36.0,7.0,-97.0,126.0
1,2858,Salmon,-183.0,253.0,-242.0,172.0
2,2858,Clown,183.0,48.0,288.0,-519.0
0,2859,Tuna,-36.0,7.0,-97.0,126.0
1,2859,Salmon,-182.0,253.0,-243.0,172.0
2,2859,Clown,183.0,48.0,288.0,-519.0
0,2860,Tuna,-36.0,7.0,-97.0,126.0
1,2860,Salmon,-184.0,253.0,-240.0,171.0
2,2860,Clown,183.0,48.0,288.0,-519.0
0,2861,Tuna,-35.0,7.0,-98.0,126.0
1,2861,Salmon,-185.0,253.0,-240.0,172.0
2,2861,Clown,186.0,48.0,288.0,-522.0
0,2862,Tuna,-35.0,7.0,-98.0,126.0
1,2862,Salmon,-185.0,253.0,-240.0,172.0
2,2862,Clown,183.0,48.0,288.0,-519.0
0,2863,Tuna,-35.0,7.0,-98.0,126.0
1,2863,Salmon,-183.0,252.0,-241.0,172.0
2,2863,Clown,183.0,48.0,288.0,-519.0
0,2864,Tuna,-35.0,7.0,-98.0,126.0
1,2864,Salmon,-183.0,252.0,-244.0,175.0
2,2864,Clown,180.0,48.0,288.0,-516.0
0,2865,Tuna,-35.0,7.0,-98.0,126.0
1,2865,Salmon,-183.0,252.0,-245.0,176.0
2,2865,Clown,180.0,48.0,288.0,-516.0
0,2866,Tuna,-36.0,7.0,-97.0,126.0
1,2866,Salmon,-184.0,252.0,-245.0,177.0
2,2866,Clown,180.0,48.0,288.0,-516.0
0,2867,Tuna,-36.0,7.0,-96.0,125.0
1,2867,Salmon,-184.0,253.0,-244.0,175.0
2,2867,Clown,180.0,48.0,291.0,-519.0
0,2868,Tuna,-36.0,7.0,-96.0,125.0
1,2868,Salmon,-186.0,252.0,-243.0,177.0
2,2868,Clown,180.0,48.0,291.0,-519.0
0,2869,Tuna,-36.0,7.0,-96.0,125.0
1,2869,Salmon,-186.0,252.0,-245.0,179.0
2,2869,Clown,180.0,48.0,291.0,-519.0
0,2870,Tuna,-36.0,7.0,-96.0,125.0
1,2870,Salmon,-187.0,253.0,-245.0,179.0
2,2870,Clown,177.0,48.0,291.0,-516.0
0,2871,Tuna,-37.0,8.0,-98.0,127.0
1,2871,Salmon,-187.0,254.0,-244.0,177.0
2,2871,Clown,174.0,45.0,294.0,-513.0
0,2872,Tuna,-37.0,8.0,-97.0,126.0
1,2872,Salmon,-188.0,254.0,-245.0,179.0
2,2872,Clown,174.0,45.0,294.0,-513.0
0,2873,Tuna,-38.0,8.0,-97.0,127.0
1,2873,Salmon,-188.0,254.0,-245.0,179.0
2,2873,Clown,174.0,42.0,294.0,-510.0
0,2874,Tuna,-39.0,8.0,-97.0,128.0
1,2874,Salmon,-188.0,254.0,-244.0,178.0
2,2874,Clown,174.0,42.0,294.0,-510.0
0,2875,Tuna,-39.0,8.0,-97.0,128.0
1,2875,Salmon,-188.0,254.0,-244.0,178.0
2,2875,Clown,174.0,42.0,294.0,-510.0
0,2876,Tuna,-39.0,8.0,-96.0,127.0
1,2876,Salmon,-188.0,254.0,-242.0,176.0
2,2876,Clown,174.0,42.0,294.0,-510.0
0,2877,Tuna,-39.0,8.0,-96.0,127.0
1,2877,Salmon,-189.0,254.0,-242.0,177.0
2,2877,Clown,174.0,42.0,294.0,-510.0
0,2878,Tuna,-39.0,8.0,-96.0,127.0
1,2878,Salmon,-189.0,253.0,-242.0,178.0
2,2878,Clown,174.0,42.0,294.0,-510.0
0,2879,Tuna,-39.0,8.0,-97.0,128.0
1,2879,Salmon,-189.0,253.0,-242.0,178.0
2,2879,Clown,174.0,42.0,294.0,-510.0
0,2880,Tuna,-39.0,8.0,-98.0,129.0
1,2880,Salmon,-188.0,252.0,-242.0,178.0
2,2880,Clown,174.0,42.0,294.0,-510.0
0,2881,Tuna,-40.0,8.0,-98.0,130.0
1,2881,Salmon,-188.0,252.0,-241.0,177.0
2,2881,Clown,174.0,42.0,294.0,-510.0
0,2882,Tuna,-40.0,8.0,-98.0,130.0
1,2882,Salmon,-188.0,252.0,-242.0,178.0
2,2882,Clown,174.0,42.0,294.0,-510.0
0,2883,Tuna,-40.0,8.0,-100.0,132.0
1,2883,Salmon,-190.0,252.0,-240.0,178.0
2,2883,Clown,174.0,42.0,294.0,-510.0
0,2884,Tuna,-40.0,8.0,-100.0,132.0
1,2884,Salmon,-190.0,252.0,-240.0,178.0
2,2884,Clown,174.0,45.0,291.0,-510.0
0,2885,Tuna,-41.0,8.0,-100.0,133.0
1,2885,Salmon,-191.0,254.0,-241.0,178.0
2,2885,Clown,174.0,45.0,291.0,-510.0
0,2886,Tuna,-41.0,8.0,-100.0,133.0
1,2886,Salmon,-191.0,254.0,-240.0,177.0
2,2886,Clown,174.0,45.0,291.0,-510.0
0,2887,Tuna,-40.0,8.0,-100.0,132.0
1,2887,Salmon,-191.0,254.0,-240.0,177.0
2,2887,Clown,177.0,45.0,291.0,-513.0
0,2888,Tuna,-40.0,8.0,-101.0,133.0
1,2888,Salmon,-190.0,254.0,-239.0,175.0
2,2888,Clown,177.0,45.0,291.0,-513.0
0,2889,Tuna,-41.0,8.0,-101.0,134.0
1,2889,Salmon,-190.0,254.0,-240.0,176.0
2,2889,Clown,177.0,45.0,291.0,-513.0
0,2890,Tuna,-41.0,8.0,-101.0,134.0
1,2890,Salmon,-191.0,254.0,-240.0,177.0
2,2890,Clown,177.0,42.0,294.0,-513.0
0,2891,Tuna,-41.0,8.0,-101.0,134.0
1,2891,Salmon,-193.0,254.0,-239.0,178.0
2,2891,Clown,177.0,42.0,294.0,-513.0
0,2892,Tuna,-41.0,8.0,-99.0,132.0
1,2892,Salmon,-193.0,254.0,-238.0,177.0
2,2892,Clown,177.0,42.0,294.0,-513.0
0,2893,Tuna,-41.0,8.0,-98.0,131.0
1,2893,Salmon,-192.0,254.0,-238.0,176.0
2,2893,Clown,177.0,42.0,294.0,-513.0
0,2894,Tuna,-41.0,8.0,-98.0,131.0
1,2894,Salmon,-193.0,254.0,-239.0,178.0
2,2894,Clown,177.0,39.0,300.0,-516.0
0,2895,Tuna,-41.0,8.0,-99.0,132.0
1,2895,Salmon,-193.0,254.0,-239.0,178.0
2,2895,Clown,177.0,42.0,297.0,-516.0
0,2896,Tuna,-41.0,8.0,-100.0,133.0
1,2896,Salmon,-192.0,254.0,-238.0,176.0
2,2896,Clown,174.0,48.0,294.0,-516.0
0,2897,Tuna,-41.0,8.0,-100.0,133.0
